auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintage_parent,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,10.0,"An old English style barleywine, this deep reddish-hued elixir smells of dark dried fruits and toffee. True to style, this old style ale is heavy on malt with modest hop bitterness. Enjoy as an ap?ritif or after dinner in front of a fire in your favorite arm chair.",56,https://untappd.akamaized.net/site/beer_logos/beer-_47494_sm_3e181854aced921d6d36a77069b963.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_47494_hd_fa888880d21d820dfbaa4848724065.jpeg,Flight Level 410,cortland-beer-company-flight-level-410,Barleywine - English,47494,7883,https://untappd.akamaized.net/site/brewery_logos/brewery-CortlandBeerCompany_7883.jpeg,Cortland Beer Company,cortland-beer-company,Micro Brewery,http://www.facebook.com/cortland.beer.1,,http://www.cortlandbeer.com/,United States,Cortland,NY,42.5993,-76.1794,,,"Sat, 30 Apr 2011 20:02:18 +0000",0,1,47494.0,"Tue, 10 Sep 2013 16:03:33 +0000",28797.0,177,3.56073,,2,261,237,0,,,,,,,,,,,,0.0,[],3.6178,False
0,6.0,"Our famous Hope & King Scotch Ale infused with raspberries, very delicious.
",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Raspberry Scotch Ale,minneapolis-town-hall-brewery-raspberry-scotch-ale,Scotch Ale / Wee Heavy,28798,869,https://untappd.akamaized.net/site/brewery_logos/brewery-MinneapolisTownHallBrewery_869.jpeg,Minneapolis Town Hall Brewery,minneapolis-town-hall-brewery,Brew Pub,https://www.facebook.com/townhallbrewery,THBrewery,http://www.townhallbrewery.com/,United States,Minneapolis,MN,44.9733,-93.2479,,,"Sat, 05 Feb 2011 20:54:33 +0000",0,1,,,,8,0.0,,0,18,16,0,5.8,Hope & King Scotch Ale,minneapolis-town-hall-brewery-hope-and-king-scotch-ale,1174.0,218.0,,,,,,,,,3.50449,False
0,3.5,"Dit bier is ontstaan toen na een brouwerij excursie in de Halve Maan een aantal jonge dames die de bedieningsbrigade van de Brasserie vormden, vonden dat er in het gamma van Java-bieren een zeer zoete invloed ontbrak. Deze exponenten van de ?Breezer-generatie? kregen enkele weken later een ?rosse zoete brol?, zoals deze door de brouwers aangeduid werd, voorgeschoteld. Deze vorm van Kriek is niet zoals de klassieke Kriek uit Zenne-Vallei gemaakt op basis van oude Geueze, maar kent als oosprong Tarwe bier waar kersen essence aan toegevoegd is. Nog enkele weken later bleek dat ook gasten van de Brasserie glazen ?Java-Kriek? gepresenteerd kregen. Dit ongevraagde succes resulteerde is de botteling van Java Kriek tegen wil en dank. De meisjes van de Halve Maan blijken zeer doortastend te zijn.",12,https://untappd.akamaized.net/site/beer_logos/beer-28799_658e5_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-28799_f78da_hd.jpeg,Java Kriek,bierbrouwerij-vermeersen-java-kriek,Fruit Beer,28799,24214,https://untappd.akamaized.net/site/brewery_logos/brewery-24214_44dac.jpeg,Bierbrouwerij Vermeersen,bierbrouwerij-vermeersen,Nano Brewery,,halvemaan,http://www.halvemaan.com,Netherlands,Hulst,Zeeland,51.2759,4.0488,,,"Sat, 05 Feb 2011 20:54:53 +0000",0,1,,,,140,2.95357,,2,160,153,0,,,,,,,,,,,,0.0,[],3.43154,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Amarillo Single Hop Pale Ale,broad-ripple-brewpub-amarillo-single-hop-pale-ale,Pale Ale - American,28800,2571,https://untappd.akamaized.net/site/brewery_logos/brewery-2571_59316.jpeg,Broad Ripple Brewpub,broad-ripple-brewpub,Micro Brewery,https://www.facebook.com/pages/Broad-Ripple-Brewpub/276098818466,brbrewpub,http://www.broadripplebrewpub.com,United States,Indianapolis,IN,39.8735,-86.143,,,"Sat, 05 Feb 2011 20:59:02 +0000",0,1,,,,0,0.0,,0,1,1,0,,,,,,,,,,,,0.0,[],3.59537,False
0,8.7,"Gordon is a hybrid version of strong ale, somewhere between an Imperial Red and a Double IPA. We make it with six different malts and three types of hops, then dry-hop it with a mutha lode of Amarillo hops. It is 8.7% alcohol by volume, and has 85 International Bittering Units. 

It features a gooey, resiny aroma and a luscious mouthfeel. Gordon is brewed with dash of chocolate malt in it, to round out its load of hops and balance the beer. The result is an assertive yet exceptionally smooth version of strong beer.

We brew Gordon in tribute to the late Gordon Knight. In addition to opening some of Colorado???s first microbreweries, Knight was a Vietnam vet, grade-A citizen, and huge promoter of craft beer. He lost his life in 2002 while fighting a wild fire outside of Lyons, Colorado.

Originally our winter seasonal beer, it has become a cult favorite of extreme-beer lovers, so we now brew occasional batches of Gordon throughout the year. Released in bottles in 2003 and 2004, Gordon is now sold in four packs of hand-labeled cans and on draft in select markets.

--http://www.oskarblues.com/brew/",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Gordon Ale,oskar-blues-brewery-gordon-ale,IPA - Imperial / Double,4741,956,https://untappd.akamaized.net/site/brewery_logos/brewery-oskarBlues.jpg,Oskar Blues Brewery,oskar-blues-brewery,Micro Brewery,https://www.facebook.com/OskarBluesCANS/,oskarblues,http://www.oskarblues.com/,United States,Longmont,CO,40.1391,-105.122,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,4741.0,"Thu, 01 Jan 1970 00:00:00 +0000",28801.0,0,0.0,True,0,0,0,0,,,,,,,,,,,,0.0,[],0.0,False
0,7.0,"This American-style porter has robust malt flavor with a slight hop character. Available in the Winter Season on tap and in 16oz cans.It is brewed with chinook hops for bitterness, simcoe hops for aroma, black malt, pale malt, chocolate malt, munich malt, crystal malt, roasted barley, and ale yeast. Giving it an imperial taste. Gansett Porter offers an extremely approachable craft experience that, unlike many of the other porters on the market, is not overly smoky or bitter. The Narragansett Porter has a deliciously mild chocolate flavor with just a hint of smokiness and hops to balance out the finish.",0,https://untappd.akamaized.net/site/beer_logos/beer-NarragansettPorter_15288.jpeg,,Narragansett Porter,narragansett-brewing-company-narragansett-porter,Porter - Other,15288,1252,https://untappd.akamaized.net/site/brewery_logos/brewery-NarragansettBrewingCompany_1252.jpeg,Narragansett Brewing Company,narragansett-brewing-company,Micro Brewery,http://www.facebook.com/narragansettbeer,gansettbeer,http://www.narragansettbeer.com/,United States,Pawtucket,RI,41.8769,-71.3891,,,"Sat, 18 Dec 2010 06:15:59 +0000",0,1,15288.0,"Wed, 21 Dec 2011 10:57:47 +0000",28802.0,1099,3.41652,,2,2012,1406,0,,,,,,,,,,,,0.0,[],3.46747,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Brandons Wheat Beer,longacre-brewing-brandons-wheat-beer,Hefeweizen,28803,7832,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Longacre Brewing,longacre-brewing,Micro Brewery,,,,United States,,,0.0,0.0,,,"Sat, 05 Feb 2011 21:03:09 +0000",0,1,,,,0,0.0,,0,1,1,0,,,,,,,,,,,,0.0,[],3.59537,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Winter Spice Pale Ale,oskar-blues-brewery-winter-spice-pale-ale,Winter Ale,28804,956,https://untappd.akamaized.net/site/brewery_logos/brewery-oskarBlues.jpg,Oskar Blues Brewery,oskar-blues-brewery,Micro Brewery,https://www.facebook.com/OskarBluesCANS/,oskarblues,http://www.oskarblues.com/,United States,Longmont,CO,40.1391,-105.122,,,"Sat, 05 Feb 2011 21:10:59 +0000",0,1,,,,11,3.52273,,0,15,14,0,,,,,,,,,,,,0.0,[],3.61693,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Freidrich's Dunkel,the-tap-brewing-company-freidrich-s-dunkel,Schwarzbier,28805,1898,https://untappd.akamaized.net/site/brewery_logos/brewery-1898_91d0c.jpeg,The Tap Brewing Company,the-tap-brewing-company,Micro Brewery,http://www.facebook.com/tapbrewingcompany,TapBrewingCo,http://www.tapbrewingcompany.com/,United States,Haverhill,MA,42.7727,-71.0853,,,"Sat, 05 Feb 2011 21:13:54 +0000",0,1,,,,4,0.0,,0,7,7,0,,,,,,,,,,,,0.0,[],3.60273,False
0,9.0,"Blend of ""local apple cider, honey, and barley malt with fresh ginger""",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Slippery Slope,the-people-s-pint-restaurant-brewery-slippery-slope,Braggot,28806,3326,https://untappd.akamaized.net/site/brewery_logos/brewery-ThePeoplesPintRestaurantBrewery_3326.jpeg,The People's Pint Restaurant & Brewery,the-people-s-pint-restaurant-brewery,Micro Brewery,http://www.facebook.com/pages/The-Peoples-Pint/105656192142,thepeoplespint,http://www.thepeoplespint.com/,United States,Greenfield,MA,42.5886,-72.5999,,,"Sat, 05 Feb 2011 21:19:02 +0000",0,1,,,,499,3.57265,,6,695,576,0,,,,,,,,,,,,0.0,[],3.60236,False
0,8.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-61847_28dfb_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-61847_d6f8c_hd.jpeg,Hitachino Nest New Year Commemorative Ale (2011),kiuchi-brewery-hitachino-nest-new-year-commemorative-ale-2011,Spiced / Herbed Beer,61847,1713,https://untappd.akamaized.net/site/brewery_logos/brewery-KiuchiBrewery_1713.jpeg,Kiuchi Brewery,kiuchi-brewery,Micro Brewery,https://www.facebook.com/kiuchisyuzo,kiuchibrewery,http://www.kodawari.cc/,Japan,Naka-shi,Ibaraki,36.4685,140.468,,,"Sat, 02 Jul 2011 20:46:12 +0000",0,0,61847.0,"Sat, 24 Mar 2012 16:21:01 +0000",28807.0,377,3.59881,,0,510,491,0,,,,,,,8.0,Hitachino Nest New Year Commemorative Ale,kiuchi-brewery-hitachino-nest-new-year-commemorative-ale,610512.0,26.0,,,3.62188,False
0,13.3,13.3% ABV,0,https://untappd.akamaized.net/site/beer_logos/beer-_28808_bbdae79d1f746b8fc4602ecd893a.jpeg,,Old Double Bagger (2009),oskar-blues-brewery-old-double-bagger-2009,Barleywine - American,28808,956,https://untappd.akamaized.net/site/brewery_logos/brewery-oskarBlues.jpg,Oskar Blues Brewery,oskar-blues-brewery,Micro Brewery,https://www.facebook.com/OskarBluesCANS/,oskarblues,http://www.oskarblues.com/,United States,Longmont,CO,40.1391,-105.122,,,"Sat, 05 Feb 2011 21:35:21 +0000",0,0,,,,41,4.15854,,0,74,72,0,,,,,,,13.2,Old Double Bagger,oskar-blues-brewery-old-double-bagger,6534.0,7.0,,,3.68185,False
0,10.5,Intense russian imperial stout aged in bourbon barrels and 100% bottle refermented.,0,https://untappd.akamaized.net/site/beer_logos/beer-BlackOps_28809.jpeg,,Black Ops,brooklyn-brewery-black-ops,Stout - Russian Imperial,28809,259,https://untappd.akamaized.net/site/brewery_logos/brewery-BrooklynBrewery_259.jpeg,Brooklyn Brewery,brooklyn-brewery,Micro Brewery,https://www.facebook.com/thebrooklynbrewery,brooklynbrewery,http://brooklynbrewery.com,United States,Brooklyn,NY,40.7215,-73.9575,,,"Sat, 05 Feb 2011 21:41:13 +0000",0,1,,,,23197,4.13896,,578,29071,26247,0,,,,,,,,,,,,5.0,"[{'beer': {'bid': 15586, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-BlackOps2009_15586.jpeg', 'beer_slug': 'brooklyn-brewery-black-ops-2009', 'beer_name': 'Black Ops (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 15588, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-BlackOps2010_15588.jpeg', 'beer_slug': 'brooklyn-brewery-black-ops-2010', 'beer_name': 'Black Ops (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 28810, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-BlackOps2008_28810.jpeg', 'beer_slug': 'brooklyn-brewery-black-ops-2008', 'beer_name': 'Black Ops (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 104855, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-BlackOps2011_104855.jpeg', 'beer_slug': 'brooklyn-brewery-black-ops-2011', 'beer_name': 'Black Ops (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 121109, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-BlackOps2007_121109.jpeg', 'beer_slug': 'brooklyn-brewery-black-ops-2007', 'beer_name': 'Black Ops (2007)', 'is_vintage': 1, 'is_variant': 0}}]",4.13263,False
0,11.3,"Brooklyn Black Ops does not exist. However, if it
did exist, it would be a strong 11.3% ABV stout
concocted by the Brooklyn brewing team under
cover of secrecy and hidden from everyone else at the
brewery. The myth is that this supposed ?Black Ops?
was then aged for four months in bourbon barrels,
bottled flat, and re-fermented with Champagne yeast.
Presumably such a beer would raise a rich, fluffy
dark brown head and it would combine chocolate
and coffee flavors with a rich underpinning of
vanilla-like bourbon notes.",0,https://untappd.akamaized.net/site/beer_logos/beer-BlackOps2008_28810.jpeg,,Black Ops (2008),brooklyn-brewery-black-ops-2008,Stout - Russian Imperial,28810,259,https://untappd.akamaized.net/site/brewery_logos/brewery-BrooklynBrewery_259.jpeg,Brooklyn Brewery,brooklyn-brewery,Micro Brewery,https://www.facebook.com/thebrooklynbrewery,brooklynbrewery,http://brooklynbrewery.com,United States,Brooklyn,NY,40.7215,-73.9575,,,"Sat, 05 Feb 2011 21:42:43 +0000",0,0,,,,272,4.13879,,6,394,375,0,,,,,,,10.5,Black Ops,brooklyn-brewery-black-ops,28809.0,41.0,,,3.88091,False
0,6.0,"Ananke's playful little sister, named for the Greek Goddess of Folly and fermented with special strains of Colorado wild yeast and bacteria.",10,https://untappd.akamaized.net/site/beer_logos/beer-28811_34c59_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-28811_df33a_hd.jpeg,At?,freetail-brewing-co-ate,Sour - American Wild Ale,28811,3020,https://untappd.akamaized.net/site/brewery_logos/brewery-3020_ea1ed.jpeg,Freetail Brewing Co.,freetail-brewing-co,Micro Brewery,http://www.facebook.com/pages/Freetail-Brewing-Co/57028762312?ref=nf,freetailbrewing,http://www.freetailbrewing.com,United States,San Antonio,TX,29.6016,-98.5613,,,"Sat, 05 Feb 2011 21:44:59 +0000",0,1,,,,8,0.0,,0,34,22,0,,,,,,,,,,,,0.0,[],3.47245,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Single Hop Centennial,jackie-o-s-pub-brewery-single-hop-centennial,Golden Ale,28812,5083,https://untappd.akamaized.net/site/brewery_logos/brewery-JackieOsPubBrewery_5083.jpeg,Jackie O's Pub & Brewery,jackie-o-s-pub-brewery,Brew Pub,http://www.facebook.com/JackieOsBrewery,jackieosbrewery,http://www.jackieos.com,United States,Athens,OH,39.3276,-82.1023,,,"Sat, 05 Feb 2011 21:58:30 +0000",0,1,,,,6,0.0,,0,7,7,0,,,,,,,,,,,,0.0,[],3.57593,False
0,9.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-LaDonJuan_122864.jpeg,,La Don Juan,broadway-pub-la-don-juan,Belgian Quad,122864,2007,https://untappd.akamaized.net/site/brewery_logos/brewery-2007_f57bb.jpeg,Broadway Pub,broadway-pub,Micro Brewery,https://www.facebook.com/groups/6277830895,,http://www.broadwaypub.net,Canada,Shawinigan,QC,46.5411,-72.744,,,"Sat, 21 Jan 2012 22:15:57 +0000",0,1,122864.0,"Sun, 22 Jan 2012 17:14:00 +0000",28813.0,270,3.47778,,2,334,300,0,,,,,,,,,,,,0.0,[],3.56964,False
0,4.9,"A dark beer with a soft bite, Fred?s is brewed using a special de-bittered dark malt, fermented cold and lagered at least four weeks. A smooth very drinkable brew with light roastiness and a noble hop aroma.",28,https://untappd.akamaized.net/site/beer_logos/beer-FredsBlackLager_28814.jpeg,,Fred's Black Lager,great-northern-brewing-company-montana-fred-s-black-lager,Lager - Dark,28814,3277,https://untappd.akamaized.net/site/brewery_logos/brewery-greatNorthernBrewing.jpg,Great Northern Brewing Company (Montana),great-northern-brewing-company-montana,Micro Brewery,http://www.facebook.com/greatnorthernbrewing,GrtNorthernBrew,http://www.greatnorthernbrewing.com,United States,Whitefish,MT,48.4123,-114.337,,,"Sat, 05 Feb 2011 22:00:21 +0000",0,1,,,,124,3.54637,,3,167,149,0,,,,,,,,,,,,0.0,[],3.62068,False
0,4.5,"Smooth, dark and dangerous, this ale is designed to warm the cockles of your heart whilst sitting around the ingle after a long cold winter?s day outdoors. Although dark and and robust the aftertones of licquorice and blackcurrant make this an ale of complex character, not to be missed.",0,https://untappd.akamaized.net/site/beer_logos/beer-DarkMoor_28815.jpeg,,Dark Moor,the-kelburn-brewing-company-dark-moor,Old Ale,28815,2912,https://untappd.akamaized.net/site/brewery_logos/brewery-thekelburnbrewingcompany_2912.jpeg,The Kelburn Brewing Company,the-kelburn-brewing-company,Micro Brewery,https://www.facebook.com/pages/Kelburn-Brewing-Co/122916977780995,kelburnbrewery,http://www.kelburnbrewery.com,Scotland,Barrhead,"East Renfrewshire, G78 1QB",55.8051,-4.39261,,,"Sat, 05 Feb 2011 22:01:08 +0000",0,1,,,,737,3.48609,,15,1025,813,0,,,,,,,,,,,,0.0,[],3.53439,False
