auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,6.3,"""Its slight bitterness gives it a mildly fruity fragrance with a tinge of hops. Not too strong but full-bodied asserting its character.""

Description

Appearance : Blond, bright and sparkling with a fine and creamy head.
Aroma : Deliciously fragrant thanks to its slight hint of fine hops.
Taste : Delicate, mellow flavour, perfect as an aperitif.
Remark : Best when drunk between 5? and 12?C.

Packaging : 33cl, 75cl, 1.5l, keg.

Serving suggestions

Fishes, white meats, poultry.",0,https://untappd.akamaized.net/site/beer_logos/beer-11082_a18ba_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-11082_5f051_hd.jpeg,Gauloise Blonde,brasserie-du-bocq-gauloise-blonde,Blonde Ale - Belgian Blonde / Golden,11082,187,https://untappd.akamaized.net/site/brewery_logos/brewery-BrasserieduBocq_187.jpeg,Brasserie du Bocq,brasserie-du-bocq,Micro Brewery,,BrasserieduBocq,http://www.bocq.be,Belgium,Purnode,Namur,50.3114,4.94347,,,"Fri, 26 Nov 2010 07:15:57 +0000",0,1,,,,4841,3.38262,247,5788,5383,0,,,,,,,,,,,0.0,[],3.39857,False
0,5.5,"""The Gauloise Ambr?e is characterised by its fragrance. You will find a varied palette of flavours. It is very easily digestible and refreshing.""

Description
Appearance : Amber coloured, bright, fine sparkle, delicate and thick head.
Aroma : A pleasant blend of the aroma of hops and a slight hint of liquorice.
Taste : A pronounced bitterness, mellow and thirst quenching.
Remark : Best when drunk between 5? and 12?C.

Serving suggestions
Pasta, pizzas, spicy dishes, Belgian blue cheeses.",0,https://untappd.akamaized.net/site/beer_logos/beer-GauloiseAmbree_11083.jpeg,,Gauloise Ambr?e,brasserie-du-bocq-gauloise-ambree,Pale Ale - Belgian,11083,187,https://untappd.akamaized.net/site/brewery_logos/brewery-BrasserieduBocq_187.jpeg,Brasserie du Bocq,brasserie-du-bocq,Micro Brewery,,BrasserieduBocq,http://www.bocq.be,Belgium,Purnode,Namur,50.3114,4.94347,,,"Fri, 26 Nov 2010 07:17:17 +0000",0,1,,,,3226,3.34385,207,3909,3558,0,,,,,,,,,,,0.0,[],3.37045,False
0,6.2,"St. Benedict of Nursia lived in the late 5th to early 6th centuries. Legend has it while living in solitude, he was befriended by a raven that later saved his life. He is most remembered for writing the Rule of St. Benedict that, among other virtues, teaches humility. Inspired by this Rule we humbly offer St. Benedict?s Winter Ale, a hand-crafted ale using generous amounts of dark roasted malts and the finest noble hops for a robust warming flavor.",0,https://untappd.akamaized.net/site/beer_logos/beer-11688_67ca3_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-11688_f30c8_hd.jpeg,St. Benedict's Winter Ale,stevens-point-brewery-st-benedict-s-winter-ale,Winter Ale,11688,1200,https://untappd.akamaized.net/site/brewery_logos/brewery-1200_c82a9.jpeg,Stevens Point Brewery,stevens-point-brewery,Micro Brewery,http://www.facebook.com/point.brewery,pointbrewery,http://www.pointbeer.com/,United States,Stevens Point,WI,44.5104,-89.5734,,,"Sun, 28 Nov 2010 08:49:53 +0000",0,1,11688.0,"Thu, 01 Jan 1970 00:00:00 +0000",11084.0,5233,3.32505,4,7473,5924,0,,,,,,,,,,,0.0,[],3.34305,False
0,9.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-AffligemNoelChristmasAle_2731.jpeg,,No?l,affligem-brouwerij-noel,Belgian Strong Dark Ale,2731,16791,https://untappd.akamaized.net/site/brewery_logos/brewery-16791_f0492.jpeg,Affligem Brouwerij,affligem-brouwerij,Macro Brewery,,,http://www.affligembeer.be,Belgium,Opwijk,Vlaams-Brabant,50.971,4.19098,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,2731.0,"Sun, 04 Mar 2012 18:26:48 +0000",11085.0,6229,3.75991,9,8216,7265,0,,,,,,,,,,,5.0,"[{'beer': {'bid': 1338797, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-AffligemNoelChristmasAle_2731.jpeg', 'beer_slug': 'affligem-brouwerij-noel-2008', 'beer_name': 'No?l (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1359480, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-AffligemNoelChristmasAle_2731.jpeg', 'beer_slug': 'affligem-brouwerij-noel-1996', 'beer_name': 'No?l (1996)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1368786, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-AffligemNoelChristmasAle_2731.jpeg', 'beer_slug': 'affligem-brouwerij-noel-2011', 'beer_name': 'No?l (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1384066, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-AffligemNoelChristmasAle_2731.jpeg', 'beer_slug': 'affligem-brouwerij-noel-2009', 'beer_name': 'No?l (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1800347, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-AffligemNoelChristmasAle_2731.jpeg', 'beer_slug': 'affligem-brouwerij-noel-2012', 'beer_name': 'No?l (2012)', 'is_vintage': 1, 'is_variant': 0}}]",3.75481,False
0,8.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-AardmonnikEarthmonk_17325.jpeg,,Aardmonnik - Earthmonk,de-struise-brouwers-aardmonnik-earthmonk,Sour - Flanders Oud Bruin,17325,433,https://untappd.akamaized.net/site/brewery_logos/brewery-DeStruiseBrouwers_433.jpeg,De Struise Brouwers,de-struise-brouwers,Micro Brewery,https://www.facebook.com/pages/De-Struise-Brouwers/58796459632,struise,http://struise.com,Belgium,Oostvleteren,West-Vlaanderen,50.932,2.73755,,,"Sat, 25 Dec 2010 20:15:00 +0000",0,1,17325.0,"Sun, 08 Apr 2012 18:25:32 +0000",11086.0,455,3.90879,3,655,596,0,,,,,,,,,,,5.0,"[{'beer': {'bid': 80371, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'de-struise-brouwers-aardmonnik-earthmonk-2008', 'beer_name': 'Aardmonnik - Earthmonk (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 354628, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_354628_sm_03c3282567aa95723097ba6a50f783.jpeg', 'beer_slug': 'de-struise-brouwers-aardmonnik-earthmonk-2004', 'beer_name': 'Aardmonnik - Earthmonk (2004)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 411425, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'aardmonnik-earthmonk-2006', 'beer_name': 'Aardmonnik - Earthmonk (2006)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 905584, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'de-struise-brouwers-aardmonnik-earthmonk-2007', 'beer_name': 'Aardmonnik - Earthmonk (2007)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 993780, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'de-struise-brouwers-aardmonnik-earthmonk-2007-japan-export', 'beer_name': 'Aardmonnik - Earthmonk (2007 Japan Export)', 'is_vintage': 1, 'is_variant': 0}}]",3.80504,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Speak Softly and Carry a Big Stick Alt,columbus-brewing-company-speak-softly-and-carry-a-big-stick-alt,Other,11087,2249,https://untappd.akamaized.net/site/brewery_logos/brewery-2249_564d4.jpeg,Columbus Brewing Company,columbus-brewing-company,Micro Brewery,http://www.facebook.com/pages/Columbus-Brewing-Company/76461863704?ref=nf,columbusbrewing,http://www.columbusbrewing.com,United States,Columbus,OH,39.9673,-83.0693,,,"Fri, 26 Nov 2010 07:18:57 +0000",0,0,,,,1,0.0,0,4,4,0,,,,,,,,,,,0.0,[],3.58608,False
0,8.1,"""Its roasted malt gives it a caramelised taste with hints of caramel, chocolate and spices. It is characterised by its well-balanced flavour.""

Description
Appearance : Brown with a dark ruby red tinge, clear, lively with a fine-bubbled, generous, white head.
Aroma : Typical, rich, somewhat estery in flavour (fermentation), hint of coriander, balanced.
Taste : Special malts, full-bodied, balanced, heady fragrance, slightly bitter after-taste.
Remark : Best when drunk between 8? and 12?C.

Packaging : 33cl, 75cl, 1.5l, keg.

Serving suggestions
Game, red meats, highly-seasoned white meats.",0,https://untappd.akamaized.net/site/beer_logos/beer-GauloiseBrune_11088.jpeg,,Gauloise Brune,brasserie-du-bocq-gauloise-brune,Belgian Strong Dark Ale,11088,187,https://untappd.akamaized.net/site/brewery_logos/brewery-BrasserieduBocq_187.jpeg,Brasserie du Bocq,brasserie-du-bocq,Micro Brewery,,BrasserieduBocq,http://www.bocq.be,Belgium,Purnode,Namur,50.3114,4.94347,,,"Fri, 26 Nov 2010 07:19:26 +0000",0,1,,,,4017,3.52371,123,4772,4402,0,,,,,,,,,,,0.0,[],3.53271,False
0,6.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Columbus 1859 Porter,columbus-brewing-company-columbus-1859-porter,Porter - Other,9452,2249,https://untappd.akamaized.net/site/brewery_logos/brewery-2249_564d4.jpeg,Columbus Brewing Company,columbus-brewing-company,Micro Brewery,http://www.facebook.com/pages/Columbus-Brewing-Company/76461863704?ref=nf,columbusbrewing,http://www.columbusbrewing.com,United States,Columbus,OH,39.9673,-83.0693,,,"Tue, 16 Nov 2010 07:43:56 +0000",0,0,9452.0,"Tue, 15 Nov 2016 16:46:56 +0000",11089.0,8,0.0,0,15,14,0,,,,,,,,,,,0.0,[],3.4724,False
0,7.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-Helleketelbier_11090.jpeg,,Helleketelbier,brouwerij-de-bie-helleketelbier,Belgian Strong Golden Ale,11090,3072,https://untappd.akamaized.net/site/brewery_logos/brewery-BrouwerijdeBie_3072.jpeg,Brouwerij de Bie,brouwerij-de-bie,Micro Brewery,https://www.facebook.com/brijdebie,,http://www.brijdebie.be,Belgium,8720 Wakken (Dentergem),,50.9238,3.41538,,,"Fri, 26 Nov 2010 07:22:00 +0000",0,1,,,,1317,3.22855,62,1509,1424,0,,,,,,,,,,,0.0,[],3.30817,False
0,8.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-11091_58ff7_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-11091_1837a_hd.jpeg,Hapkin,brouwerij-alken-maes-hapkin,Belgian Strong Golden Ale,11091,264,https://untappd.akamaized.net/site/brewery_logos/brewery-BrouwerijAlkenMaesHeineken_264.jpeg,Brouwerij Alken-Maes,brouwerij-alken-maes,Macro Brewery,https://www.facebook.com/AlkenMaes,,http://www.alken-maes.be/,Belgium,Mechelen,Antwerpen,51.0518,4.45415,,,"Fri, 26 Nov 2010 07:24:40 +0000",0,1,,,,8746,3.53039,338,10893,9540,0,,,,,,,,,,,0.0,[],3.53446,False
0,3.3,,0,https://untappd.akamaized.net/site/beer_logos/beer-_11092_sm_c4db9b909d1bbfd214530470c906a4.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_11092_hd_a1f84139a6bc6fad53350a1c3a97af.jpeg,Jupiler Blue,brasserie-piedboeuf-abinbev-jupiler-blue,Lager - Pale,11092,5460,https://untappd.akamaized.net/site/brewery_logos/brewery-5460_ec47d.jpeg,Brasserie Piedboeuf,brasserie-piedboeuf,Macro Brewery,,,,Belgium,Jupille,Li?ge,50.6478,5.63148,,,"Fri, 26 Nov 2010 07:26:06 +0000",0,1,,,,2369,2.47225,90,3032,2743,0,,,,,,,,,,,0.0,[],2.60707,False
0,5.0," NOTE: This is A 5% ABV version brewed in Canada and sold in Canada & USA.This is different to the 5% ABV version sold in Continental Europe.

This is it, the one that started it all. Crafted to perfection for over 200 years.

Crack it open, and the first sip tastes as fresh as ever. 

The unmistakeable deep-dark colour. The crisp hint of roasted barley, the fresh breeze of hops. The refreshing bite. The bittersweet reward.

Pure beauty. Pure GUINNESS.

Please note the ABV for this particular product varies by region:

4.1% in Germany
4.2 or 4.3% ABV in Ireland and Europe
4.8% in Namibia and South Africa
5% in Continental Europe 
5% in the United States and Canada
6% in Australia and Japan",0,https://untappd.akamaized.net/site/beer_logos/beer-980458_36a3b_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-980458_cf157_hd.jpeg,Guinness Original Extra Stout (Canada / USA),guinness-guinness-original-extra-stout-canada-usa,Stout - Irish Dry,11093,49,https://untappd.akamaized.net/site/brewery_logos/brewery-49_a03fc.jpeg,Guinness,guinness,Macro Brewery,https://www.facebook.com/guinness,GuinnessIreland,http://www.guinness.com,Ireland,Dublin 8,,53.3177,-6.24094,,,"Fri, 26 Nov 2010 07:26:45 +0000",0,1,,,,70336,3.60684,1291,118100,80925,0,4.2,Guinness Original (Europe),guinness-guinness-original-europe,80574.0,152.0,,,,,,,,3.60703,False
