beer.auth_rating,beer.beer_abv,beer.beer_description,beer.beer_ibu,beer.beer_label,beer.beer_name,beer.beer_slug,beer.beer_style,beer.bid,beer.created_at,beer.rating_count,beer.rating_score,beer.wish_list,brewery.brewery_active,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.contact.facebook,brewery.contact.instagram,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,count,first_checkin_id,first_created_at,first_had,rating_score,recent_checkin_id,recent_created_at,recent_created_at_timezone
3.75,8.0,"This beer is our best effort to save the White-tailed Deer, providing all you hunter-types  the perfect opportunity to sit back, relax in your cabin, put your feet up, tell tall tales, yet still save face and go back to your peoples with your head held high. In sincere honesty you can tell them “This year I got a Big Buck…” Nikki, our rescue dog, had a rough life before we met him, yet learned to trust us, even patiently posing with fake antlers while we shot the perfect pose (with our camera!). Certainly you too can sacrifice - have a Big Buck Brown when you’re supposed to be hunting in the cold, harsh woods. You’ll honor his memory by saving a deer. If you need more incentive, it’s brewed with maple syrup so you can consider it breakfast.",20,https://untappd.akamaized.net/site/beer_logos/beer-15593_296d1_sm.jpeg,Big Buck Brown,black-husky-brewing-big-buck-brown,Brown Ale - American,15593,"Sun, 19 Dec 2010 08:28:50 +0000",986,3.7039999999999997,False,1,4076,https://untappd.akamaized.net/site/brewery_logos/brewery-4076_6293d.jpeg,Black Husky Brewing,black-husky-brewing,https://m.facebook.com/Black-Husky-Brewing-204511361563/,NO_INFORMATION,blackhuskybrews,http://blackhuskybrewing.com/,United States,Milwaukee,WI,43.0711,-87.9002,1,376151822,"Thu, 27 Oct 2016 23:43:50 +0200","Thu, 27 Oct 2016 23:43:50 +0200",3.75,376151822,"Thu, 27 Oct 2016 23:43:50 +0200",2
4.0,7.2,"Black Husky Pale Ale, our flagship beer, is a beer worthy of THE Black Husky, Howler. Like Howler, our Pale Ale does not let others define its style, so while some say it’s an IPA we say, “whatever – just drink it already.” What it is is an excellent beer! With a straightforward grain bill and hop schedule it is dry-hopped with copious amounts of hops. Oh, and one more thing – DO NOT CELLAR; this is a hop forward beer and should be drank early and often.",48,https://untappd.akamaized.net/site/beer_logos/beer-34017_82d78_sm.jpeg,The Original Black Husky Pale Ale,black-husky-brewing-the-original-black-husky-pale-ale,Pale Ale - American,34017,"Tue, 01 Mar 2011 17:57:46 +0000",2918,3.864,False,1,4076,https://untappd.akamaized.net/site/brewery_logos/brewery-4076_6293d.jpeg,Black Husky Brewing,black-husky-brewing,https://m.facebook.com/Black-Husky-Brewing-204511361563/,NO_INFORMATION,blackhuskybrews,http://blackhuskybrewing.com/,United States,Milwaukee,WI,43.0711,-87.9002,1,376151552,"Thu, 27 Oct 2016 23:43:06 +0200","Thu, 27 Oct 2016 23:43:06 +0200",4.0,376151552,"Thu, 27 Oct 2016 23:43:06 +0200",2
4.25,6.3,"Hopheads crusade on a heroic quest for the holy grail of India Pale Ales. The subconscious composes paradisiacal scenes of malty waves crashing on a ripe lupulin landscape cascading hop flavors and aromas in profuse abundance. With humble confidence we offer this brew as fantasy made reality. Balanced in every detail and gushing resinous, exceptional citrus flavors and aromas that collaborate with soft bready notes surrendered from premium English golden malted barley, this beer is a tropical dreamscape. Epic.",65,https://untappd.akamaized.net/site/beer_logos/beer-362046_6110f_sm.jpeg,Fantasy Factory,karben4-brewing-fantasy-factory,IPA - American,362046,"Fri, 10 May 2013 19:56:21 +0000",25186,3.9360000000000004,False,1,49747,https://untappd.akamaized.net/site/brewery_logos/brewery-Karben4Brewing_49747.jpeg,Karben4 Brewing,karben4-brewing,http://www.facebook.com/Karben4,karben4brewing,Karben4,http://www.karben4.com/,United States,Madison,WI,43.1263,-89.3257,1,376151123,"Thu, 27 Oct 2016 23:42:05 +0200","Thu, 27 Oct 2016 23:42:05 +0200",4.25,376151123,"Thu, 27 Oct 2016 23:42:05 +0200",2
4.5,5.9,This is the darker Märzen beer sold in the US and elsewhere as Spaten Oktoberfest Ur-Märzen. This is NOT the golden Festbier sold at in Munich as Oktoberfestbier. ,23,https://untappd.akamaized.net/site/beer_logos/beer-1547_92120_sm.jpeg,Spaten Oktoberfest Ur-Märzen / Winter,spaten-franziskaner-lowenbrau-gruppe-spaten-oktoberfest-ur-marzen-winter,Märzen,1547,"Sat, 21 Aug 2010 09:26:35 +0000",88877,3.639,False,1,1176,https://untappd.akamaized.net/site/brewery_logos/brewery-SpatenFranziskanerBrau_1176.jpeg,Spaten-Franziskaner-Löwenbräu-Gruppe,spatenfranziskanerlowenbraugruppe,https://www.facebook.com/pages/Spaten-Franziskaner-Bräu/112121258800107,NO_INFORMATION,DrinkSpaten,https://www.franziskaner-weissbier.de/ext/visitorcenters/de/index,Germany,München,NO_INFORMATION,48.1477,11.5561,1,376150846,"Thu, 27 Oct 2016 23:41:27 +0200","Thu, 27 Oct 2016 23:41:27 +0200",4.5,376150846,"Thu, 27 Oct 2016 23:41:27 +0200",2
4.0,5.5,NO_INFORMATION,0,https://untappd.akamaized.net/site/beer_logos/beer-1007642_8ef3d_sm.jpeg,Mönchshof Historisches Märzen,kulmbacher-brauerei-monchshof-historisches-marzen,Märzen,1007642,"Fri, 13 Mar 2015 00:19:06 +0000",1845,3.4960000000000004,False,1,757,https://untappd.akamaized.net/site/brewery_logos/brewery-KulmbacherBrauereiAG_757.jpeg,Kulmbacher Brauerei,kulmbacher-brauerei,https://www.facebook.com/KulmbacherAusbildung,NO_INFORMATION,NO_INFORMATION,http://www.kulmbacher.de,Germany,Kulmbach,NO_INFORMATION,50.106,11.4442,1,370676118,"Wed, 12 Oct 2016 21:08:26 +0200","Wed, 12 Oct 2016 21:08:26 +0200",4.0,370676118,"Wed, 12 Oct 2016 21:08:26 +0200",2
4.0,5.8,"Sold under the Oktoberfest name in the USA, and as Munich Marzen in Germany. ",20,https://untappd.akamaized.net/site/beer_logos/beer-PaulanerOktoberfestMarzen_15180.jpeg,Oktoberfest Märzen / Original Münchner Märzen,paulaner-brauerei-oktoberfest-marzen-original-munchner-marzen,Märzen,15180,"Fri, 17 Dec 2010 13:40:47 +0000",60184,3.656,False,1,972,https://untappd.akamaized.net/site/brewery_logos/brewery-PaulanerBrauereiGmbHCo_972.jpeg,Paulaner Brauerei,paulaner-brauerei,https://www.facebook.com/paulanermuenchen,paulanermuenchen,NO_INFORMATION,https://www.paulaner.com,Germany,81249 München,NO_INFORMATION,48.1757,11.4373,1,370433205,"Tue, 11 Oct 2016 20:20:33 +0200","Tue, 11 Oct 2016 20:20:33 +0200",4.0,370433205,"Tue, 11 Oct 2016 20:20:33 +0200",2
4.25,5.8,The traditional Hacker-Pschorr Oktoberfest Märzen. ,0,https://untappd.akamaized.net/site/beer_logos/beer-OriginalOktoberfest_1827.jpeg,Hacker-Pschorr Oktoberfest Märzen,hacker-pschorr-hacker-pschorr-oktoberfest-marzen,Märzen,1827,"Sat, 21 Aug 2010 09:26:35 +0000",51390,3.693,False,1,280466,https://untappd.akamaized.net/site/brewery_logos/brewery-280466_741fb.jpeg,Hacker-Pschorr,hacker-pschorr,https://www.facebook.com/himmelderbayern,NO_INFORMATION,NO_INFORMATION,https://www.hacker-pschorr.de/,Germany,81249 München,BY,48.1757,11.4373,1,370433087,"Tue, 11 Oct 2016 20:19:49 +0200","Tue, 11 Oct 2016 20:19:49 +0200",4.25,370433087,"Tue, 11 Oct 2016 20:19:49 +0200",2
3.75,5.0,"Top-fermented, using English ale yeast, plus German malt and hops.",0,https://untappd.akamaized.net/site/beer_logos/beer-55155_c2b32_sm.jpeg,Kellerbier,brauhaus-riegele-kellerbier,Kellerbier / Zwickelbier,55155,"Sat, 04 Jun 2011 15:49:41 +0000",1754,3.552,False,1,2370,https://untappd.akamaized.net/site/brewery_logos/brewery-Brauhaus-Riegele.jpg,Brauhaus Riegele,brauhaus-riegele,https://www.facebook.com/riegele/,NO_INFORMATION,NO_INFORMATION,http://www.riegele.de,Germany,86150 Augsburg,BY,48.3676,10.8854,1,370190133,"Mon, 10 Oct 2016 18:39:59 +0200","Mon, 10 Oct 2016 18:39:59 +0200",3.75,370190133,"Mon, 10 Oct 2016 18:39:59 +0200",2
4.25,4.9,NO_INFORMATION,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,Æchtes Dunkel,brauhaus-riegele-aechtes-dunkel,Lager - Dunkel Munich,323496,"Sat, 09 Mar 2013 12:20:05 +0000",499,3.484,False,1,2370,https://untappd.akamaized.net/site/brewery_logos/brewery-Brauhaus-Riegele.jpg,Brauhaus Riegele,brauhaus-riegele,https://www.facebook.com/riegele/,NO_INFORMATION,NO_INFORMATION,http://www.riegele.de,Germany,86150 Augsburg,BY,48.3676,10.8854,1,370189906,"Mon, 10 Oct 2016 18:38:24 +0200","Mon, 10 Oct 2016 18:38:24 +0200",4.25,370189906,"Mon, 10 Oct 2016 18:38:24 +0200",2
4.5,5.2,NO_INFORMATION,0,https://untappd.akamaized.net/site/beer_logos/beer-SpatenMunchenDunkel_21367.jpeg,Spaten München Dunkel,spaten-franziskaner-lowenbrau-gruppe-abinbev-spaten-munchen-dunkel,Lager - Dunkel Munich,21367,"Wed, 05 Jan 2011 01:30:09 +0000",7797,3.537,False,1,1176,https://untappd.akamaized.net/site/brewery_logos/brewery-SpatenFranziskanerBrau_1176.jpeg,Spaten-Franziskaner-Löwenbräu-Gruppe,spatenfranziskanerlowenbraugruppe,https://www.facebook.com/pages/Spaten-Franziskaner-Bräu/112121258800107,NO_INFORMATION,DrinkSpaten,https://www.franziskaner-weissbier.de/ext/visitorcenters/de/index,Germany,München,NO_INFORMATION,48.1477,11.5561,1,369764596,"Sun, 09 Oct 2016 16:33:18 +0200","Sun, 09 Oct 2016 16:33:18 +0200",4.5,369764596,"Sun, 09 Oct 2016 16:33:18 +0200",2
4.25,5.6,NO_INFORMATION,0,https://untappd.akamaized.net/site/beer_logos/beer-35318_0dc4c_sm.jpeg,Dunkel,augustiner-brau-munchen-dunkel,Lager - Dunkel Munich,35318,"Sat, 05 Mar 2011 20:39:37 +0000",6378,3.701,False,1,8444,https://untappd.akamaized.net/site/brewery_logos/brewery-AugustinerBrauWagnerKG_8444.jpeg,Augustiner-Bräu München,augustiner-bra-u-ma-1-4-nchen,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION,http://www.augustiner-braeu.de,Germany,80339 München,BY,48.1385,11.5447,1,369160956,"Sat, 08 Oct 2016 19:58:03 +0200","Sat, 08 Oct 2016 19:58:03 +0200",4.25,369160956,"Sat, 08 Oct 2016 19:58:03 +0200",2
4.25,5.1,"Die obergärige „Münchner Weisse“ ist der Geheimtipp für alle Weißbier­genießer, die spritzige, prickelnde Erfrischung schätzen. Hell bernsteinfarben mit einer cremigen Schaumkrone und einem harmonisch fruchtigen Bukett entfaltet sich „Münchner Weisse“ mit einem Alkoholgehalt von 5,1% Vol. im Glas. Ihr Geschmack ist feinhefig, spritzig, aromatisch-estrig und mit einem mild-süßlichen Ausklang. Ein erfrischendes Vergnügen!",12,https://untappd.akamaized.net/site/beer_logos/beer-7834_43c07_sm.jpeg,Hofbräu Münchner Weisse / Münchner Kindl / Hefe Weizen,staatliches-hofbrauhaus-munchen-hofbrau-munchner-weisse-munchner-kindl-hefe-weizen,Hefeweizen,7834,"Sun, 07 Nov 2010 09:31:03 +0000",49299,3.72,False,1,5566,https://untappd.akamaized.net/site/brewery_logos/brewery-StaatlichesHofbrauhausMunchen_5566.jpeg,Staatliches Hofbräuhaus München,staatliches-hofbra-uhaus-ma-1-4-nchen,http://www.facebook.com/pages/Hofbräu-München/111046612332891,NO_INFORMATION,HofbraeuhausMUC,http://www.hofbraeu-muenchen.de,Germany,München,NO_INFORMATION,48.144,11.6975,1,369145726,"Sat, 08 Oct 2016 19:39:48 +0200","Sat, 08 Oct 2016 19:39:48 +0200",4.25,369145726,"Sat, 08 Oct 2016 19:39:48 +0200",2
3.75,5.3,NO_INFORMATION,0,https://untappd.akamaized.net/site/beer_logos/beer-DunkleWeisse_1834.jpeg,Hacker-Pschorr Dunkle Weisse,hacker-pschorr-hacker-pschorr-dunkle-weisse,Dunkelweizen,1834,"Sat, 21 Aug 2010 09:26:35 +0000",9054,3.717,False,1,280466,https://untappd.akamaized.net/site/brewery_logos/brewery-280466_741fb.jpeg,Hacker-Pschorr,hacker-pschorr,https://www.facebook.com/himmelderbayern,NO_INFORMATION,NO_INFORMATION,https://www.hacker-pschorr.de/,Germany,81249 München,BY,48.1757,11.4373,1,369144408,"Sat, 08 Oct 2016 19:38:13 +0200","Sat, 08 Oct 2016 19:38:13 +0200",3.75,369144408,"Sat, 08 Oct 2016 19:38:13 +0200",2
2.5,3.8,"Pivo Krušovice Černé je tradičním výrobkem krušovického pivovaru již více než sto let a jeho výroba nebyla nikdy přerušena. Je dlouhodobě nejoceňovanějším tmavým pivem ve střední Evropě a nedají na něj dopustit ti, kdo mají rádi speciální, chuťově výrazná a přitom osvěžující piva.

Krušovice Černé se vyznačuje plností, výraznou karamelovou chutí s tóny pražené kávy, jemnou chmelovou hořkostí. Nositelem výborných chuťových vlastností jsou vedle kvalitní pramenité vody z křivoklátských lesů a chmele ze žatecké chmelařské oblasti také speciální druhy ječných sladů - český, barevný, karamelový a mnichovský. Ty dodávají pivu jeho typicky tmavou barvu. Pivo se proto může používat jako skvělá ingredience k vaření, kdy jídlu dodává rafinovanou chuť. A co je důležité, nenajdete v něm žádná barviva ani doslazovadla.

Složení: pitná voda z vlastních zdrojů, světlý ječný z jarního dvouřadého, karamelový slad, mnichovský slad, barevný slad, chmelová odrůda (Premiant).
",19,https://untappd.akamaized.net/site/beer_logos/beer-23586_34cff_sm.jpeg,Krušovice Černé,heineken-ceska-republika-krusovice-cerne,Lager - Dark,23586,"Tue, 11 Jan 2011 11:20:38 +0000",14114,3.219,False,1,9774,https://untappd.akamaized.net/site/brewery_logos/brewery-9774_cd817.jpeg,Heineken Česká republika,heineken-ceska-republika,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION,http://www.heinekenceskarepublika.cz/,Czech Republic,Krušovice,NO_INFORMATION,50.1739,13.7737,1,368158331,"Thu, 06 Oct 2016 17:40:13 +0200","Thu, 06 Oct 2016 17:40:13 +0200",2.5,368158331,"Thu, 06 Oct 2016 17:40:13 +0200",2
2.75,3.8,"Velkopopovický Kozel Dark beer is brewed to the original recipe using a special mix of dark malts, clean water from our own well close to the brewery, and a selection of the best hops. The caramelized malt gives this beer a unique ruby color and sweet flavor, thanks to which it is appreciated and respected all over the world.


Velkopopovický Kozel Černý je vyráběný podle původní receptury ze speciální směsi tmavých sladů, čisté vody a výběru toho nejlepšího chmele. Karamelizovaný slad dodává pivu jedinečnou rubínovou barvu a sladkou chuť, díky níž je tak ceněn a uznáván po celém světě.

Na rozdíl od jiných tmavých piv je pěna Černého Kozla tmavší.",0,https://untappd.akamaized.net/site/beer_logos/beer-70150_0243c_sm.jpeg,Kozel Černý / Dark,pivovar-velke-popovice-kozel-cerny,Lager - Dark,70150,"Sun, 07 Aug 2011 11:20:44 +0000",21462,3.3480000000000003,False,1,135600,https://untappd.akamaized.net/site/brewery_logos/brewery-135600_74de9.jpeg,Pivovar Velké Popovice,pivovar-velke-popovice,https://www.facebook.com/KozelCZ,NO_INFORMATION,NO_INFORMATION,http://www.kozelbeer.com,Czech Republic,Velké Popovice,NO_INFORMATION,49.9225,14.6361,1,368136781,"Thu, 06 Oct 2016 10:04:35 +0200","Thu, 06 Oct 2016 10:04:35 +0200",2.75,368136781,"Thu, 06 Oct 2016 10:04:35 +0200",2
2.75,6.37,13 Blg,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,Dunkel,c-k-browar-dunkel,Lager - Dunkel Munich,56966,"Sat, 11 Jun 2011 17:42:13 +0000",287,3.237,False,1,12624,https://untappd.akamaized.net/site/brewery_logos/brewery-12624_66523.jpeg,C.K. Browar,c-k-browar,https://www.facebook.com/CKBrowar,NO_INFORMATION,CKBrowar,http://www.ckbrowar.krakow.pl/,Poland,Kraków,Małopolskie,50.063,19.9321,1,368136752,"Thu, 06 Oct 2016 10:03:40 +0200","Thu, 06 Oct 2016 10:03:40 +0200",2.75,368136752,"Thu, 06 Oct 2016 10:03:40 +0200",2
2.75,5.93,12.2 Blg,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,Weizen,c-k-browar-weizen,Hefeweizen,57170,"Sun, 12 Jun 2011 13:07:42 +0000",310,3.213,False,1,12624,https://untappd.akamaized.net/site/brewery_logos/brewery-12624_66523.jpeg,C.K. Browar,c-k-browar,https://www.facebook.com/CKBrowar,NO_INFORMATION,CKBrowar,http://www.ckbrowar.krakow.pl/,Poland,Kraków,Małopolskie,50.063,19.9321,1,368136738,"Thu, 06 Oct 2016 10:03:11 +0200","Thu, 06 Oct 2016 10:03:11 +0200",2.75,368136738,"Thu, 06 Oct 2016 10:03:11 +0200",2
3.0,6.5,"Żywiec Bock, brewed in the early years of existence of the Archduke's Brewery in Żywiec, is back in limited edition. The rich, malty flavour and artistry of Żywiec brewers have made Żywiec Bock become a milestone in the development of Żywiec Brewery School.",0,https://untappd.akamaized.net/site/beer_logos/beer-144233_eb779_sm.jpeg,Żywiec Bock,grupa-zywiec-zywiec-bock,Bock,144233,"Sun, 11 Mar 2012 16:32:44 +0000",2645,3.306,False,1,309,https://untappd.akamaized.net/site/brewery_logos/brewery-GrupaZywiec_309.jpeg,Grupa Żywiec,grupa-zywiec,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION,http://www.grupazywiec.pl/,Poland,Żywiec,Śląskie,49.6622,19.1742,1,367701067,"Tue, 04 Oct 2016 20:21:25 +0200","Tue, 04 Oct 2016 20:21:25 +0200",3.0,367701067,"Tue, 04 Oct 2016 20:21:25 +0200",2
3.5,5.2,"Rice IPA (Ryżowa IPA), 14°Blg

Rok 2013, marzec. Gdy w Japonii zakwitły wiśnie, my w Polsce fermentowaliśmy pierwszą porcję Oto Mata IPA. Używając ryżu, bardzo jasnego słodu i chmielu z Antypodów stworzyliśmy piwo subtelne w wyglądzie, lecz silne w charakterze. Tak sobie wyobrażamy Japonię. Taka jest PINTA Oto Mata IPA.

Skład: słód jęczmienny Weyermann® pilzneński premium, płatki ryżowe, Carapils®, chmiele: Pacifica (NZ), Simcoe, Mosaic™ (USA); drożdże Safale S-04.",56,https://untappd.akamaized.net/site/beer_logos/beer-348619_ebe76_sm.jpeg,Oto Mata IPA,browar-pinta-oto-mata-ipa,IPA - American,348619,"Fri, 19 Apr 2013 16:48:53 +0000",1598,3.5069999999999997,False,1,14861,https://untappd.akamaized.net/site/brewery_logos/brewery-Pinta_14861_a9d5c.jpeg,Browar Pinta,browar-pinta,https://www.facebook.com/pages/Browar-PINTA/140220382712838,NO_INFORMATION,NO_INFORMATION,http://www.browarpinta.pl/,Poland,34-300 Żywiec,NO_INFORMATION,49.6827,19.2368,1,367141584,"Sun, 02 Oct 2016 18:02:24 +0200","Sun, 02 Oct 2016 18:02:24 +0200",3.5,367141584,"Sun, 02 Oct 2016 18:02:24 +0200",2
2.75,5.1,"NOTE: ""Peroni"" Original and ""Peroni Nastro Azzuro"" are two different beers. Ensure you are checking into the correct one.

Peroni Nastro Azzurro is 5.1% in alcohol by volume. The beer was crafted with typical Italian care, and designed with the Mediterranean palate in mind. Roberto is the third generation from the Cavalli family to be master brewers for Birra Peroni, ensuring the high quality and standards of the beer.  Italian passion, attention to detail and craftsmanship are the ingredients that now, and forever, will ensure the superior and authentic Italian taste of Peroni Nastro Azzurro.",0,https://untappd.akamaized.net/site/beer_logos/beer-_7427_2d8bd3b143ec75ccdceb756fff00.jpeg,Peroni Nastro Azzurro,birra-peroni-peroni-nastro-azzurro,Lager - Euro,7427,"Fri, 05 Nov 2010 20:44:17 +0000",153083,3.139,False,1,1921,https://untappd.akamaized.net/site/brewery_logos/brewery-BirraPeroniSpA_1921.jpeg,Birra Peroni,birra-peroni,http://www.facebook.com/birraperoni,NO_INFORMATION,Birra_Peroni,www.peroni.it,Italy,Roma,RM,41.9028,12.5991,1,366569360,"Sat, 01 Oct 2016 20:31:39 +0200","Sat, 01 Oct 2016 20:31:39 +0200",2.75,366569360,"Sat, 01 Oct 2016 20:31:39 +0200",2
2.5,4.7,"NOTE: ""Peroni"" Original and ""Peroni Nastro Azzuro"" are two different beers. Ensure you are checking into the correct one.

Italiano: Peroni è la lager italiana prodotta con passione dal 1846 e pensata da Giovanni Peroni per offrire agli italiani una birra di alta qualità, dal gusto rotondo e bilanciato, con un equilibrio perfetto tra dolce ed amaro. Peroni viene prodotta infatti, oggi come allora, solo con ingredienti selezionati, come il 100% italiano, frutto di una speciale qualità di orzo cresciuto sotto il nostro sole e seguito con cura in tutte le fasi di crescita. La qualità è una passione tutta italiana, Peroni anche.

English: Peroni has been produced in Italy since 1846, always following the original recipe and using the best ingredients. Brewed to suit the Italian palate with low but present fruity and floral notes, complementing the bitterness and sweetness, followed by a clean after taste.",0,https://untappd.akamaized.net/site/beer_logos/beer-_55151_c9cbad39d46c17353631a3f211cd.jpeg,Peroni Original,birra-peroni-peroni-original,Lager - Pale,55151,"Sat, 04 Jun 2011 15:39:13 +0000",74336,3.06,False,1,1921,https://untappd.akamaized.net/site/brewery_logos/brewery-BirraPeroniSpA_1921.jpeg,Birra Peroni,birra-peroni,http://www.facebook.com/birraperoni,NO_INFORMATION,Birra_Peroni,www.peroni.it,Italy,Roma,RM,41.9028,12.5991,1,366568178,"Sat, 01 Oct 2016 20:30:26 +0200","Sat, 01 Oct 2016 20:30:26 +0200",2.5,366568178,"Sat, 01 Oct 2016 20:30:26 +0200",2
3.5,7.0,NO_INFORMATION,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,Monasta,san-biagio-monasta,Belgian Strong Golden Ale,183533,"Wed, 06 Jun 2012 21:15:02 +0000",270,3.555,False,1,32015,https://untappd.akamaized.net/site/brewery_logos/brewery-SanBiagio_32015.jpeg,San Biagio,san-biagio,http://www.facebook.com/pages/BIRRA-SAN-BIAGIO/169501180946,NO_INFORMATION,NO_INFORMATION,www.birrasanbiagio.com,Italy,Nocera Umbra,PG,43.1506,12.735999999999999,1,366567245,"Sat, 01 Oct 2016 20:29:31 +0200","Sat, 01 Oct 2016 20:29:31 +0200",3.5,366567245,"Sat, 01 Oct 2016 20:29:31 +0200",2
3.25,5.5,"L'orzo è un cereale tipico dell Maremma che Birra Moretti ha selezionato per fare la sua birra dedicato all Toscana. La sua presenza nella ricetta conferisce alla birra un gusto completo, caratterizzato da una nota piacevole di amaro, di erbe aromatiche e da un colore miele intenso. Le sue caratteristche farro si che sia ideale come abbinamento a piatti  di pasta, oltre naturalmente per essere bevuta da sola.

Barley is a cereal typical of Maremma that Birra Moretti has chosen to make his beer dedicated to Tuscany. It's presence in the recipe gives the beer a full taste, characterized by a pleasant note of bitter herbs & a honey color intense. It's characteristic spelt is ideal as is paired with pasta dishes, & of course for drinking alone.",0,https://untappd.akamaized.net/site/beer_logos/beer-1005742_a8a0f_sm.jpeg,Toscana,birra-moretti-toscana,Lager - Pale,1005742,"Tue, 10 Mar 2015 23:52:54 +0000",4170,3.28,False,1,127,https://untappd.akamaized.net/site/brewery_logos/brewery-BirraMoretti_127.jpeg,Birra Moretti,birra-moretti,birramoretti,NO_INFORMATION,Baffo_Moretti,http://www.birramoretti.com/,Italy,Udine,UD,46.0711,13.2346,1,362327199,"Mon, 19 Sep 2016 19:33:03 +0200","Mon, 19 Sep 2016 19:33:03 +0200",3.25,362327199,"Mon, 19 Sep 2016 19:33:03 +0200",2
3.0,5.5,NO_INFORMATION,0,https://untappd.akamaized.net/site/beer_logos/beer-997138_5b27d_sm.jpeg,Piemontese,birra-moretti-piemontese,Fruit Beer,997138,"Mon, 02 Mar 2015 15:18:35 +0000",2707,3.0460000000000003,False,1,127,https://untappd.akamaized.net/site/brewery_logos/brewery-BirraMoretti_127.jpeg,Birra Moretti,birra-moretti,birramoretti,NO_INFORMATION,Baffo_Moretti,http://www.birramoretti.com/,Italy,Udine,UD,46.0711,13.2346,1,362327106,"Mon, 19 Sep 2016 19:32:28 +0200","Mon, 19 Sep 2016 19:32:28 +0200",3.0,362327106,"Mon, 19 Sep 2016 19:32:28 +0200",2
3.25,5.0,"Clear body, bright golden yellow in coloir, almost two fingers of a thick, white head with very good retention, leaving light lacing behind. Aroma of zest, grains, grass, not bad, smells quite fresh. Taste of grains, zest, earthy hops, light cookie dough. Medium thin body with good carbonation.",0,https://untappd.akamaized.net/site/beer_logos/beer-313077_e5dbd_sm.jpeg,Argos Star,zeos-brewing-co-argos-star,Lager - Pale,313077,"Sun, 17 Feb 2013 23:22:45 +0000",102,3.199,False,1,19884,https://untappd.akamaized.net/site/brewery_logos/brewery-19884_40a2b.jpeg,ZEOS Brewing,zeos-brewing,https://www.facebook.com/zeosbeer?fref=ts,NO_INFORMATION,NO_INFORMATION,http://greekbeer.com/,Greece,Άργος,21200,37.6352,22.7289,1,360785761,"Fri, 16 Sep 2016 20:16:58 +0300","Fri, 16 Sep 2016 20:16:58 +0300",3.25,360785761,"Fri, 16 Sep 2016 20:16:58 +0300",3
3.25,5.0,"Unclear golden orange color with off white head. Aroma is light hoppy - citrusy, some sour milk notes, light malty. Sweet and bitter taste like aroma. Medium oily body with soft carbonation.",40,https://untappd.akamaized.net/site/beer_logos/beer-1039530_2053d_sm.jpeg,Ali (Άλη) IPA,ali-microbrewery-of-thessaloniki-ali-alh-ipa,IPA - American,1039530,"Tue, 07 Apr 2015 19:49:51 +0000",193,3.3169999999999997,False,1,196163,https://untappd.akamaized.net/site/brewery_logos/brewery-196163_cc238.jpeg,Ali Microbrewery of Thessaloniki,ali-microbrewery-thessaloniki,https://www.facebook.com/alibeerthessaloniki,NO_INFORMATION,NO_INFORMATION,http://www.alibeer.gr,Greece,Θεσσαλονίκη,57022,40.6717,22.8015,1,360785322,"Fri, 16 Sep 2016 20:15:44 +0300","Fri, 16 Sep 2016 20:15:44 +0300",3.25,360785322,"Fri, 16 Sep 2016 20:15:44 +0300",3
4.0,5.0,"Slightly cloudy body, with lots of activity in it, a bright golden yellow beer. Tall and thick white head, with excellent retention. After it has slowly collapsed, light lacing is left behind. Nice aroma, some citrus notes, some perfume, pee, grains, light candy sugar and yeast. Taste shows no sign that it has gone bad, thanks God because I paid so much for shipping! Again grains and nice hoppy notes, more from the motueka hops than the cascade I’d say.Some light citrus and yeast. Mildly bitter finish with the bitterness having a good duration on the aftertaste. Medium body, carbonation seems a bit high at first but not on good levels eventually. ",19,https://untappd.akamaized.net/site/beer_logos/beer-YellowDonkey_106761.jpeg,Yellow Donkey,santorini-brewing-co-yellow-donkey,Blonde Ale,106761,"Thu, 08 Dec 2011 09:43:05 +0000",2507,3.6039999999999996,False,1,19919,https://untappd.akamaized.net/site/brewery_logos/brewery-SantoriniBrewingCo_19919.jpeg,Santorini Brewing Co.,santorini-brewing-co,https://www.facebook.com/pages/Santorini-Brewing-Company/259859764068038,NO_INFORMATION,NO_INFORMATION,http://www.santorinibrewingcompany.gr/,Greece,Σαντορίνη,84700,36.3644,25.4769,1,360455140,"Thu, 15 Sep 2016 19:59:21 +0300","Thu, 15 Sep 2016 19:59:21 +0300",4.0,360455140,"Thu, 15 Sep 2016 19:59:21 +0300",3
